Station Name,Latitude,Longitude
A00823,46.96471448,-122.657183
A00824,46.96467437,-122.6440385
A00825,46.96463275,-122.6308939
A00826,46.96458963,-122.6177494
A00827,46.96454499,-122.6046049
A00828,46.96449885,-122.5914605
A00829,46.96445119,-122.5783161
A00830,46.96440203,-122.5651717
A00831,46.96435136,-122.5520274
A00832,46.96429918,-122.5388831
A00833,46.96424549,-122.5257388
A00834,46.96419029,-122.5125946
A00835,46.96413358,-122.4994504
A00836,46.96407536,-122.4863062
A00837,46.96401564,-122.4731621
A00838,46.96395441,-122.460018
A00839,46.96389166,-122.446874
A00840,46.96382741,-122.43373
A00841,46.96376165,-122.4205861
A00842,46.96369438,-122.4074422
A00843,46.96362561,-122.3942984
A00844,46.96355532,-122.3811546
A00845,46.96348352,-122.3680108
A00846,46.96341022,-122.3548671
A00847,46.96333541,-122.3417235
A00848,46.96325909,-122.3285799
A00849,46.96318126,-122.3154364
A00850,46.96310192,-122.3022929
A00851,46.96302107,-122.2891495
A00852,46.96293872,-122.2760061
A00853,46.96285485,-122.2628628
A00854,46.96276948,-122.2497196
A00855,46.9626826,-122.2365764
A00856,46.96259421,-122.2234333
A00857,46.96250431,-122.2102902
A00858,46.96241291,-122.1971472
A00859,46.96231999,-122.1840043
A00860,46.96222557,-122.1708614
A00861,46.96212963,-122.1577186
A00862,46.96203219,-122.1445759
A00863,46.96193325,-122.1314333
A00864,46.96183279,-122.1182907
A00865,46.96173082,-122.1051481
A00866,46.96162735,-122.0920057
A00867,46.96152237,-122.0788633
A00868,46.96141588,-122.065721
A00869,46.96130788,-122.0525788
A00870,46.96119837,-122.0394367
A00871,46.96108736,-122.0262946
A00872,46.96097483,-122.0131526
A00873,46.9608608,-122.0000107
A00874,46.96074526,-121.9868689
A00875,46.96062821,-121.9737271
A00876,46.96050966,-121.9605854
A00877,46.96038959,-121.9474439
A00878,46.96026802,-121.9343024
A00879,46.96014494,-121.921161
A00880,46.96002035,-121.9080196
A00881,46.95989426,-121.8948784
A00882,46.95976665,-121.8817373
A00883,46.95963754,-121.8685962
A00884,46.95950692,-121.8554552
A00885,46.95937479,-121.8423144
A00886,46.95924116,-121.8291736
A00887,46.95910601,-121.8160329
A00888,46.95896936,-121.8028923
A00889,46.9588312,-121.7897518
A00890,46.95869154,-121.7766114
A00891,46.95855036,-121.7634711
A00892,46.95840768,-121.7503309
A00893,46.95826349,-121.7371908
A00894,46.95811779,-121.7240508
A00895,46.95797059,-121.710911
A00896,46.95782188,-121.6977712
A00897,46.95767166,-121.6846315
A00898,46.95751993,-121.6714919
A00899,46.9573667,-121.6583525
A00900,46.95721195,-121.6452131
A00901,46.9570557,-121.6320738
A00902,46.95689795,-121.6189347
A00903,46.95673868,-121.6057957
A00904,46.95657791,-121.5926568
A00905,46.95641563,-121.579518
A00906,46.95625184,-121.5663793
A00907,46.95608655,-121.5532407
A00908,46.95591975,-121.5401022
A00909,46.95575144,-121.5269639
A00910,46.95558163,-121.5138257
A00911,46.95541031,-121.5006876
A00912,46.95523748,-121.4875496
A00913,46.95506314,-121.4744118
A00914,46.9548873,-121.461274
A00915,46.95470995,-121.4481364
A00916,46.95453109,-121.4349989
A00917,46.95435073,-121.4218616
A00918,46.95416886,-121.4087244
A00919,46.95398548,-121.3955873
A00920,46.9538006,-121.3824503
A00921,46.95361421,-121.3693135
A00922,46.95342631,-121.3561767
A00923,46.95323691,-121.3430402
A00924,46.953046,-121.3299037
A00925,46.95285358,-121.3167674
A00926,46.95265966,-121.3036312
A00927,46.95246423,-121.2904952
A00928,46.95226729,-121.2773593
A00929,46.95206885,-121.2642236
A00930,46.9518689,-121.2510879
A00931,46.95166744,-121.2379525
A00932,46.95146448,-121.2248171
A00933,46.95126001,-121.2116819
A00934,46.95105404,-121.1985469
A00935,46.95084656,-121.185412
A00936,46.95063757,-121.1722772
A00937,46.9740352,-123.2093019
A00938,46.97405848,-123.1961549
A00939,46.97408024,-123.1830078
A00940,46.9741005,-123.1698608
A00941,46.97411925,-123.1567137
A00942,46.97413649,-123.1435666
A00943,46.97415222,-123.1304195
A00944,46.97416644,-123.1172724
A00945,46.97417915,-123.1041253
A00946,46.97419035,-123.0909782
A00947,46.97420004,-123.0778311
A00948,46.97420822,-123.0646839
A00949,46.97421489,-123.0515368
A00950,46.97422005,-123.0383897
A00951,46.97422371,-123.0252425
A00952,46.97422585,-123.0120954
A00953,46.97422649,-122.9989482
A00954,46.97422561,-122.9858011
A00955,46.97422322,-122.9726539
A00956,46.97421933,-122.9595068
A00957,46.97421393,-122.9463597
A00958,46.97420701,-122.9332125
A00959,46.97419859,-122.9200654
A00960,46.97418866,-122.9069183
A00961,46.97417721,-122.8937711
A00962,46.97416426,-122.880624
A00963,46.9741498,-122.8674769
A00964,46.97413383,-122.8543298
A00965,46.97411635,-122.8411828
A00966,46.97409736,-122.8280357
A00967,46.97407686,-122.8148887
A00968,46.97405485,-122.8017416
A00969,46.97403134,-122.7885946
A00970,46.97400631,-122.7754476
A00971,46.97397977,-122.7623006
A00972,46.97395172,-122.7491537
A00973,46.97392217,-122.7360067
A00974,46.9738911,-122.7228598
A00975,46.97385853,-122.7097129
A00976,46.97382444,-122.696566
A00977,46.97378885,-122.6834192
A00978,46.97375175,-122.6702723
A00979,46.97371313,-122.6571255
A00980,46.97367301,-122.6439788
A00981,46.97363138,-122.630832
A00982,46.97358824,-122.6176853
A00983,46.97354359,-122.6045386
A00984,46.97349743,-122.591392
A00985,46.97344976,-122.5782454
A00986,46.97340058,-122.5650988
A00987,46.97334989,-122.5519522
A00988,46.9732977,-122.5388057
A00989,46.97324399,-122.5256592
A00990,46.97318877,-122.5125128
A00991,46.97313205,-122.4993664
A00992,46.97307382,-122.48622
A00993,46.97301407,-122.4730737
A00994,46.97295282,-122.4599275
A00995,46.97289006,-122.4467812
A00996,46.97282579,-122.433635
A00997,46.97276,-122.4204889
A00998,46.97269271,-122.4073428
A00999,46.97262392,-122.3941968
A01000,46.97255361,-122.3810508
A01001,46.97248179,-122.3679048
A01002,46.97240846,-122.3547589
A01003,46.97233363,-122.3416131
A01004,46.97225728,-122.3284673
A01005,46.97217943,-122.3153216
A01006,46.97210007,-122.3021759
A01007,46.97201919,-122.2890303
A01008,46.97193681,-122.2758847
A01009,46.97185292,-122.2627392
A01010,46.97176752,-122.2495938
A01011,46.97168062,-122.2364484
A01012,46.9715922,-122.223303
A01013,46.97150227,-122.2101578
A01014,46.97141084,-122.1970126
A01015,46.97131789,-122.1838674
A01016,46.97122344,-122.1707224
A01017,46.97112748,-122.1575774
A01018,46.97103001,-122.1444324
A01019,46.97093103,-122.1312876
A01020,46.97083054,-122.1181428
A01021,46.97072854,-122.1049981
A01022,46.97062503,-122.0918534
A01023,46.97052002,-122.0787088
A01024,46.9704135,-122.0655643
A01025,46.97030546,-122.0524199
A01026,46.97019592,-122.0392756
A01027,46.97008487,-122.0261313
A01028,46.96997231,-122.0129871
A01029,46.96985825,-121.999843
A01030,46.96974267,-121.986699
A01031,46.96962559,-121.973555
A01032,46.96950699,-121.9604111
A01033,46.96938689,-121.9472674
A01034,46.96926528,-121.9341237
A01035,46.96914216,-121.92098
A01036,46.96901754,-121.9078365
A01037,46.9688914,-121.8946931
A01038,46.96876376,-121.8815497
A01039,46.9686346,-121.8684065
A01040,46.96850394,-121.8552633
A01041,46.96837177,-121.8421202
A01042,46.9682381,-121.8289772
A01043,46.96810291,-121.8158344
A01044,46.96796622,-121.8026916
A01045,46.96782802,-121.7895489
A01046,46.96768831,-121.7764063
A01047,46.96754709,-121.7632638
A01048,46.96740436,-121.7501214
A01049,46.96726013,-121.7369791
A01050,46.96711438,-121.7238369
A01051,46.96696713,-121.7106948
A01052,46.96681837,-121.6975528
A01053,46.96666811,-121.6844109
A01054,46.96651633,-121.6712692
A01055,46.96636305,-121.6581275
A01056,46.96620826,-121.6449859
A01057,46.96605196,-121.6318445
A01058,46.96589415,-121.6187031
A01059,46.96573484,-121.6055619
A01060,46.96557402,-121.5924208
A01061,46.96541169,-121.5792798
A01062,46.96524785,-121.5661389
A01063,46.9650825,-121.5529981
A01064,46.96491565,-121.5398575
A01065,46.96474729,-121.5267169
A01066,46.96457742,-121.5135765
A01067,46.96440605,-121.5004362
A01068,46.96423316,-121.487296
A01069,46.96405877,-121.474156
A01070,46.96388288,-121.4610161
A01071,46.96370547,-121.4478763
A01072,46.96352656,-121.4347366
A01073,46.96334614,-121.421597
A01074,46.96316421,-121.4084576
A01075,46.96298078,-121.3953183
A01076,46.96279584,-121.3821791
A01077,46.96260939,-121.3690401
A01078,46.96242143,-121.3559012
A01079,46.96223197,-121.3427624
A01080,46.962041,-121.3296238
A01081,46.96184852,-121.3164852
A01082,46.96165454,-121.3033469
A01083,46.96145905,-121.2902086
A01084,46.96126205,-121.2770705
A01085,46.96106354,-121.2639326
A01086,46.96086353,-121.2507948
A01087,46.96066201,-121.2376571
A01088,46.96045899,-121.2245196
A01089,46.96025446,-121.2113822
A01090,46.96004842,-121.1982449
A01091,46.95984087,-121.1851078
A01092,46.95963182,-121.1719709
A01093,46.98303394,-123.209337
A01094,46.98305722,-123.1961878
A01095,46.98307899,-123.1830385
A01096,46.98309926,-123.1698893
A01097,46.98311801,-123.15674
A01098,46.98313526,-123.1435907
A01099,46.98315099,-123.1304414
A01100,46.98316522,-123.1172921
A01101,46.98317793,-123.1041428
A01102,46.98318913,-123.0909935
A01103,46.98319883,-123.0778441
A01104,46.98320701,-123.0646948
A01105,46.98321369,-123.0515455
A01106,46.98321885,-123.0383961
A01107,46.9832225,-123.0252468
A01108,46.98322465,-123.0120974
A01109,46.98322528,-122.9989481
A01110,46.98322441,-122.9857987
A01111,46.98322202,-122.9726493
A01112,46.98321813,-122.9595
A01113,46.98321272,-122.9463507
A01114,46.9832058,-122.9332013
A01115,46.98319738,-122.920052
A01116,46.98318744,-122.9069026
A01117,46.983176,-122.8937533
A01118,46.98316304,-122.880604
A01119,46.98314858,-122.8674547
A01120,46.9831326,-122.8543054
A01121,46.98311511,-122.8411561
A01122,46.98309612,-122.8280069
A01123,46.98307561,-122.8148576
A01124,46.9830536,-122.8017084
A01125,46.98303007,-122.7885591
A01126,46.98300504,-122.7754099
A01127,46.98297849,-122.7622607
A01128,46.98295044,-122.7491116
A01129,46.98292087,-122.7359624
A01130,46.9828898,-122.7228133
A01131,46.98285721,-122.7096642
A01132,46.98282311,-122.6965151
A01133,46.98278751,-122.683366
A01134,46.9827504,-122.670217
A01135,46.98271177,-122.657068
A01136,46.98267164,-122.643919
A01137,46.98262999,-122.6307701
A01138,46.98258684,-122.6176212
A01139,46.98254217,-122.6044723
A01140,46.982496,-122.5913234
A01141,46.98244831,-122.5781746
A01142,46.98239912,-122.5650258
A01143,46.98234842,-122.5518771
A01144,46.9822962,-122.5387283
A01145,46.98224248,-122.5255797
A01146,46.98218725,-122.512431
A01147,46.9821305,-122.4992824
A01148,46.98207225,-122.4861338
A01149,46.98201249,-122.4729853
A01150,46.98195122,-122.4598368
A01151,46.98188844,-122.4466884
A01152,46.98182414,-122.43354
A01153,46.98175834,-122.4203917
A01154,46.98169103,-122.4072434
A01155,46.98162221,-122.3940951
A01156,46.98155188,-122.3809469
A01157,46.98148004,-122.3677988
A01158,46.98140669,-122.3546507
A01159,46.98133183,-122.3415026
A01160,46.98125546,-122.3283546
A01161,46.98117759,-122.3152067
A01162,46.9810982,-122.3020588
A01163,46.9810173,-122.288911
A01164,46.98093489,-122.2757632
A01165,46.98085098,-122.2626155
A01166,46.98076555,-122.2494679
A01167,46.98067862,-122.2363203
A01168,46.98059017,-122.2231727
A01169,46.98050022,-122.2100253
A01170,46.98040875,-122.1968779
A01171,46.98031578,-122.1837305
A01172,46.9802213,-122.1705833
A01173,46.98012531,-122.1574361
A01174,46.9800278,-122.1442889
A01175,46.97992879,-122.1311418
A01176,46.97982827,-122.1179949
A01177,46.97972624,-122.1048479
A01178,46.97962271,-122.0917011
A01179,46.97951766,-122.0785543
A01180,46.9794111,-122.0654076
A01181,46.97930303,-122.052261
A01182,46.97919346,-122.0391144
A01183,46.97908237,-122.0259679
A01184,46.97896978,-122.0128215
A01185,46.97885568,-121.9996752
A01186,46.97874007,-121.986529
A01187,46.97862294,-121.9733828
A01188,46.97850431,-121.9602367
A01189,46.97838418,-121.9470908
A01190,46.97826253,-121.9339449
A01191,46.97813937,-121.920799
A01192,46.9780147,-121.9076533
A01193,46.97788853,-121.8945077
A01194,46.97776085,-121.8813621
A01195,46.97763165,-121.8682167
A01196,46.97750095,-121.8550713
A01197,46.97736874,-121.841926
A01198,46.97723502,-121.8287808
A01199,46.97709979,-121.8156357
A01200,46.97696306,-121.8024907
A01201,46.97682481,-121.7893458
A01202,46.97668506,-121.776201
A01203,46.9765438,-121.7630563
A01204,46.97640102,-121.7499117
A01205,46.97625674,-121.7367672
A01206,46.97611096,-121.7236228
A01207,46.97596366,-121.7104786
A01208,46.97581485,-121.6973344
A01209,46.97566454,-121.6841903
A01210,46.97551272,-121.6710463
A01211,46.97535939,-121.6579024
A01212,46.97520455,-121.6447587
A01213,46.9750482,-121.631615
A01214,46.97489034,-121.6184715
A01215,46.97473098,-121.605328
A01216,46.97457011,-121.5921847
A01217,46.97440773,-121.5790415
A01218,46.97424384,-121.5658984
A01219,46.97407844,-121.5527555
A01220,46.97391154,-121.5396126
A01221,46.97374312,-121.5264699
A01222,46.9735732,-121.5133272
A01223,46.97340177,-121.5001847
A01224,46.97322884,-121.4870424
A01225,46.97305439,-121.4739001
A01226,46.97287844,-121.460758
A01227,46.97270098,-121.447616
A01228,46.97252201,-121.4344741
A01229,46.97234153,-121.4213323
A01230,46.97215955,-121.4081907
A01231,46.97197606,-121.3950492
A01232,46.97179106,-121.3819078
A01233,46.97160455,-121.3687666
A01234,46.97141654,-121.3556255
A01235,46.97122701,-121.3424845
A01236,46.97103598,-121.3293436
A01237,46.97084345,-121.3162029
A01238,46.9706494,-121.3030624
A01239,46.97045385,-121.2899219
A01240,46.97025679,-121.2767816
A01241,46.97005822,-121.2636415
A01242,46.96985815,-121.2505015
A01243,46.96965657,-121.2373616
A01244,46.96945348,-121.2242218
A01245,46.96924888,-121.2110823
A01246,46.96904278,-121.1979428
A01247,46.96883517,-121.1848035
A01248,46.96862606,-121.1716644
A01249,46.99203266,-123.2093721
A01250,46.99205595,-123.1962207
A01251,46.99207773,-123.1830692
A01252,46.992098,-123.1699178
A01253,46.99211676,-123.1567663
A01254,46.99213401,-123.1436148
A01255,46.99214975,-123.1304633
A01256,46.99216398,-123.1173118
A01257,46.9921767,-123.1041603
A01258,46.99218791,-123.0910087
A01259,46.9921976,-123.0778572
A01260,46.99220579,-123.0647057
A01261,46.99221247,-123.0515541
A01262,46.99221763,-123.0384026
A01263,46.99222129,-123.025251
A01264,46.99222343,-123.0120994
A01265,46.99222407,-122.9989479
A01266,46.99222319,-122.9857963
A01267,46.9922208,-122.9726448
A01268,46.99221691,-122.9594932
A01269,46.9922115,-122.9463416
A01270,46.99220458,-122.9331901
A01271,46.99219615,-122.9200386
A01272,46.99218621,-122.906887
A01273,46.99217476,-122.8937355
A01274,46.9921618,-122.880584
A01275,46.99214733,-122.8674325
A01276,46.99213135,-122.854281
A01277,46.99211386,-122.8411295
A01278,46.99209486,-122.827978
A01279,46.99207435,-122.8148265
A01280,46.99205233,-122.8016751
A01281,46.99202879,-122.7885236
A01282,46.99200375,-122.7753722
A01283,46.9919772,-122.7622208
A01284,46.99194913,-122.7490695
A01285,46.99191956,-122.7359181
A01286,46.99188847,-122.7227668
A01287,46.99185588,-122.7096155
A01288,46.99182177,-122.6964642
A01289,46.99178616,-122.6833129
A01290,46.99174903,-122.6701617
A01291,46.99171039,-122.6570105
A01292,46.99167025,-122.6438593
A01293,46.99162859,-122.6307081
A01294,46.99158542,-122.617557
A01295,46.99154074,-122.6044059
A01296,46.99149455,-122.5912548
A01297,46.99144685,-122.5781038
A01298,46.99139765,-122.5649528
A01299,46.99134693,-122.5518018
A01300,46.9912947,-122.5386509
A01301,46.99124096,-122.5255
A01302,46.99118571,-122.5123492
A01303,46.99112895,-122.4991984
A01304,46.99107068,-122.4860476
A01305,46.99101089,-122.4728969
A01306,46.9909496,-122.4597462
A01307,46.9908868,-122.4465956
A01308,46.99082249,-122.433445
A01309,46.99075667,-122.4202944
A01310,46.99068934,-122.4071439
A01311,46.99062049,-122.3939934
A01312,46.99055014,-122.380843
A01313,46.99047828,-122.3676927
A01314,46.99040491,-122.3545424
A01315,46.99033002,-122.3413921
A01316,46.99025363,-122.3282419
A01317,46.99017573,-122.3150918
A01318,46.99009632,-122.3019417
A01319,46.99001539,-122.2887917
A01320,46.98993296,-122.2756417
A01321,46.98984902,-122.2624918
A01322,46.98976357,-122.2493419
A01323,46.9896766,-122.2361921
A01324,46.98958813,-122.2230424
A01325,46.98949815,-122.2098927
A01326,46.98940666,-122.1967431
A01327,46.98931365,-122.1835935
A01328,46.98921914,-122.1704441
A01329,46.98912312,-122.1572947
A01330,46.98902559,-122.1441453
A01331,46.98892655,-122.130996
A01332,46.98882599,-122.1178468
A01333,46.98872393,-122.1046977
A01334,46.98862036,-122.0915486
A01335,46.98851528,-122.0783997
A01336,46.98840869,-122.0652508
A01337,46.98830059,-122.0521019
A01338,46.98819098,-122.0389532
A01339,46.98807986,-122.0258045
A01340,46.98796723,-122.0126559
A01341,46.98785309,-121.9995073
A01342,46.98773745,-121.9863589
A01343,46.98762029,-121.9732105
A01344,46.98750162,-121.9600623
A01345,46.98738144,-121.9469141
A01346,46.98725976,-121.933766
A01347,46.98713656,-121.9206179
A01348,46.98701186,-121.90747
A01349,46.98688564,-121.8943222
A01350,46.98675792,-121.8811744
A01351,46.98662869,-121.8680267
A01352,46.98649794,-121.8548792
A01353,46.98636569,-121.8417317
A01354,46.98623193,-121.8285843
A01355,46.98609666,-121.815437
A01356,46.98595988,-121.8022898
A01357,46.98582159,-121.7891427
A01358,46.9856818,-121.7759957
A01359,46.98554049,-121.7628488
A01360,46.98539767,-121.749702
A01361,46.98525335,-121.7365553
A01362,46.98510751,-121.7234087
A01363,46.98496017,-121.7102622
A01364,46.98481132,-121.6971158
A01365,46.98466096,-121.6839695
A01366,46.98450909,-121.6708233
A01367,46.98435571,-121.6576773
A01368,46.98420082,-121.6445313
A01369,46.98404443,-121.6313854
A01370,46.98388652,-121.6182397
A01371,46.98372711,-121.605094
A01372,46.98356618,-121.5919485
A01373,46.98340375,-121.5788031
A01374,46.98323981,-121.5656578
A01375,46.98307436,-121.5525126
A01376,46.98290741,-121.5393676
A01377,46.98273894,-121.5262226
A01378,46.98256897,-121.5130778
A01379,46.98239748,-121.4999331
A01380,46.98222449,-121.4867885
A01381,46.98204999,-121.4736441
A01382,46.98187399,-121.4604997
A01383,46.98169647,-121.4473555
A01384,46.98151745,-121.4342114
A01385,46.98133691,-121.4210675
A01386,46.98115487,-121.4079237
A01387,46.98097132,-121.3947799
A01388,46.98078627,-121.3816364
A01389,46.9805997,-121.3684929
A01390,46.98041163,-121.3553496
A01391,46.98022205,-121.3422064
A01392,46.98003096,-121.3290634
A01393,46.97983836,-121.3159205
A01394,46.97964425,-121.3027777
A01395,46.97944864,-121.2896351
A01396,46.97925152,-121.2764926
A01397,46.97905289,-121.2633502
A01398,46.97885275,-121.250208
A01399,46.97865111,-121.2370659
A01400,46.97844796,-121.223924
A01401,46.9782433,-121.2107822
A01402,46.97803713,-121.1976406
A01403,46.97782946,-121.1844991
A01404,46.97762027,-121.1713577
A01405,47.00103137,-123.2094073
A01406,47.00105467,-123.1962536
A01407,47.00107646,-123.1831
A01408,47.00109673,-123.1699463
A01409,47.0011155,-123.1567926
A01410,47.00113275,-123.1436389
A01411,47.0011485,-123.1304852
A01412,47.00116273,-123.1173315
A01413,47.00117545,-123.1041778
A01414,47.00118666,-123.091024
A01415,47.00119636,-123.0778703
A01416,47.00120455,-123.0647165
