,Longitude,Latitude,Vs30 (m/s),Depth (m),DepthToRock (m)
14498,28.9121,40.9968,307.1,0.0,201.5
14499,28.9146,40.9976,298.4,0.0,198.0
14500,28.9001,40.9899,302.9,0.0,213.5
14501,28.9023,40.9894,310.4,0.0,220.5
14502,28.9143,41.0005,306.3,0.0,195.5
14503,28.9120,40.9968,308.6,0.0,202.0
14504,28.9024,40.9894,310.3,0.0,220.0
14505,28.9144,41.0005,306.1,0.0,195.5
14506,28.9148,41.0012,295.7,0.0,191.5
14507,28.9127,40.9979,304.0,0.0,202.0
14508,28.9135,41.0010,304.2,0.0,197.0
14509,28.9129,40.9980,302.9,0.0,202.5
14510,28.9148,41.0011,297.4,0.0,191.5
14511,28.9115,41.0053,327.1,0.0,186.5
14512,28.9130,40.9980,302.1,0.0,202.5
14513,28.9132,40.9980,299.7,0.0,203.0
14514,28.9117,41.0045,331.8,0.0,186.0
14515,28.8984,40.9950,316.3,0.0,183.5
14516,28.8987,40.9902,299.5,0.0,214.5
14517,28.9022,41.0051,319.6,0.0,193.5
14518,28.8988,40.9901,299.9,0.0,214.5
14519,28.9023,41.0055,316.5,0.0,180.5
14520,28.9141,41.0021,306.9,0.0,193.0
14521,28.8988,40.9902,299.5,0.0,214.5
14522,28.8975,40.9987,290.8,0.0,171.5
14523,28.9095,41.0230,307.4,0.0,78.5
14524,28.8986,40.9903,299.4,0.0,206.0
14525,28.8976,40.9989,291.5,0.0,172.5
14526,28.9023,41.0058,313.6,0.0,180.5
14527,28.8974,40.9989,289.2,0.0,172.0
14528,28.9023,41.0061,310.8,0.0,180.5
14529,28.8973,40.9989,287.8,0.0,171.5
14530,28.8973,40.9988,288.2,0.0,171.0
14531,28.8982,40.9951,313.8,0.0,182.5
14532,28.9098,41.0227,308.5,0.0,78.0
14533,28.8982,40.9950,314.7,0.0,182.5
14534,28.8987,40.9903,299.5,0.0,214.5
14535,28.8970,40.9954,296.3,0.0,177.0
14536,28.8973,40.9987,288.1,0.0,171.0
14537,28.8978,40.9990,293.4,0.0,173.0
14538,28.8984,40.9952,315.7,0.0,183.0
14539,28.8978,40.9988,294.4,0.0,172.5
14540,28.8970,40.9955,296.2,0.0,176.5
14541,28.8986,40.9903,299.4,0.0,206.0
14542,28.8997,41.0045,276.1,0.0,184.5
14543,28.8979,40.9988,295.4,0.0,174.0
14544,28.8970,40.9956,295.8,0.0,176.5
14545,28.8980,40.9988,296.2,0.0,174.0
14546,28.9001,40.9932,306.1,0.0,208.5
14547,28.8971,40.9958,296.2,0.0,176.5
14548,28.8947,40.9986,273.6,0.0,159.5
14549,28.9083,41.0232,302.5,0.0,72.5
14550,28.8983,40.9988,299.2,0.0,175.5
14551,28.8971,40.9962,295.0,0.0,175.5
14552,28.9001,40.9931,306.5,0.0,208.5
14553,28.8948,40.9985,274.8,0.0,159.5
14554,28.8982,40.9989,297.8,0.0,175.0
14555,28.8971,40.9963,294.5,0.0,168.0
14556,28.9003,40.9931,306.2,0.0,209.0
14557,28.8992,40.9898,301.0,0.0,214.0
14558,28.9080,41.0240,309.6,0.0,64.5
14559,28.9024,41.0047,326.6,0.0,197.0
14560,28.8981,40.9979,300.9,0.0,172.5
14561,28.8981,40.9989,296.8,0.0,173.5
14562,28.8947,40.9985,274.5,0.0,159.0
14563,28.8979,40.9989,294.8,0.0,173.0
14564,28.9024,41.0046,327.8,0.0,197.0
14565,28.8980,40.9990,295.4,0.0,173.5
14566,28.8992,40.9900,300.5,0.0,214.0
14567,28.8991,40.9953,311.1,0.0,196.0
14568,28.8983,40.9980,303.1,0.0,173.0
14569,28.9025,41.0047,327.6,0.0,197.5
14570,28.8982,40.9991,296.3,0.0,174.5
14571,28.8946,40.9984,275.3,0.0,159.0
14572,28.8972,40.9965,295.4,0.0,168.0
14573,28.9025,41.0047,327.6,0.0,197.5
14574,28.9084,41.0239,298.5,0.0,67.5
14575,28.8991,40.9954,311.6,0.0,195.5
14576,28.8983,40.9990,297.6,0.0,175.5
14577,28.8972,40.9966,295.0,0.0,168.0
14578,28.9024,41.0048,325.6,0.0,197.5
14579,28.8971,40.9966,293.7,0.0,167.5
14580,28.8990,40.9955,312.3,0.0,195.5
14581,28.8982,40.9990,297.0,0.0,174.0
14582,28.8992,40.9901,300.2,0.0,214.5
14583,28.9090,41.0239,291.7,0.0,66.5
14584,28.9024,41.0049,324.4,0.0,197.5
14585,28.8982,40.9981,301.6,0.0,173.0
14586,28.8944,40.9984,274.4,0.0,158.5
14587,28.8981,40.9991,295.7,0.0,174.0
14588,28.9025,41.0050,324.6,0.0,197.5
14589,28.8969,40.9966,292.2,0.0,167.0
14590,28.8993,40.9902,300.1,0.0,214.5
14591,28.8944,40.9983,275.3,0.0,158.0
14592,28.9045,41.0045,332.3,0.0,197.0
14593,28.9024,41.0051,322.1,0.0,197.5
14594,28.8976,40.9977,296.0,0.0,170.0
14595,28.8943,40.9983,274.8,0.0,158.0
14596,28.8989,40.9956,312.5,0.0,187.5
14597,28.8976,40.9976,296.7,0.0,170.0
14598,28.8993,40.9903,299.7,0.0,214.5
14599,28.8942,40.9984,273.5,0.0,158.5
14600,28.8942,40.9985,272.7,0.0,158.5
14601,28.9087,41.0231,303.9,0.0,75.5
14602,28.8977,40.9975,298.3,0.0,170.0
14603,28.8987,40.9957,312.5,0.0,186.5
14604,28.8945,40.9981,277.3,0.0,158.0
14605,28.8992,40.9903,299.7,0.0,214.5
14606,28.9025,41.0052,322.7,0.0,194.0
14607,28.8991,40.9904,300.0,0.0,214.5
14608,28.9025,41.0053,321.6,0.0,194.0
14609,28.8986,40.9955,313.7,0.0,186.5
14610,28.9102,41.0233,306.8,0.0,80.5
14611,28.9025,41.0053,321.6,0.0,194.5
14612,28.8991,40.9903,299.7,0.0,214.5
14613,28.8985,40.9955,313.6,0.0,186.5
14614,28.8979,40.9976,299.8,0.0,171.0
14615,28.8947,40.9979,279.9,0.0,157.5
14616,28.9025,41.0054,320.8,0.0,194.5
14617,28.8991,40.9903,299.7,0.0,214.5
14618,28.9009,40.9971,353.2,0.0,193.0
14619,28.9097,41.0234,303.2,0.0,80.0
14620,28.9025,41.0055,319.6,0.0,181.0
14621,28.8949,40.9978,281.9,0.0,157.5
14622,28.8990,40.9902,299.5,0.0,214.5
14623,28.9009,40.9970,354.4,0.0,193.0
14624,28.8985,40.9954,314.4,0.0,182.5
14625,28.8990,40.9901,299.8,0.0,214.5
14626,28.8986,40.9954,313.9,0.0,187.0
14627,28.8990,40.9900,300.0,0.0,214.0
14628,28.9102,41.0235,307.6,0.0,81.0
14629,28.8950,40.9978,282.4,0.0,158.0
14630,28.8978,40.9980,296.5,0.0,171.5
14631,28.8951,40.9978,283.1,0.0,158.5
14632,28.8987,40.9900,299.9,0.0,214.0
14633,28.9008,40.9970,353.4,0.0,192.5
14634,28.8952,40.9979,282.3,0.0,158.5
14635,28.8987,40.9898,300.6,0.0,214.0
14636,28.9007,40.9971,350.0,0.0,192.5
14637,28.8967,40.9981,285.9,0.0,169.0
14638,28.8953,40.9980,281.7,0.0,159.0
14639,28.9004,40.9970,345.0,0.0,191.5
14640,28.8968,40.9982,285.8,0.0,169.5
14641,28.8983,40.9980,303.1,0.0,173.0
14642,28.8985,40.9897,300.6,0.0,214.0
14643,28.8953,40.9980,281.7,0.0,159.5
14644,28.8969,40.9983,285.7,0.0,170.0
14645,28.9002,40.9971,337.7,0.0,190.0
14646,28.8969,40.9983,285.7,0.0,170.0
14647,28.8988,40.9954,313.2,0.0,195.0
14648,28.8983,40.9897,300.4,0.0,214.0
14649,28.8949,40.9978,281.9,0.0,158.0
14650,28.8969,40.9984,285.1,0.0,170.0
14651,28.9003,40.9971,340.7,0.0,190.5
14652,28.8978,40.9977,298.3,0.0,170.5
14653,28.8983,40.9898,300.2,0.0,214.0
14654,28.8990,40.9953,311.9,0.0,195.5
14655,28.8981,40.9897,299.3,0.0,214.0
14656,28.9004,40.9971,344.0,0.0,191.0
14657,28.8970,40.9987,284.7,0.0,170.0
14658,28.8943,40.9901,282.5,0.0,188.0
14659,28.8980,40.9897,298.5,0.0,214.5
14660,28.9004,40.9972,342.9,0.0,191.5
14661,28.8971,40.9988,285.5,0.0,170.5
14662,28.9005,40.9973,343.9,0.0,191.5
14663,28.8980,40.9898,298.1,0.0,205.5
14664,28.8971,40.9989,285.2,0.0,171.0
14665,28.8942,40.9901,281.9,0.0,187.5
14666,28.9005,40.9973,343.9,0.0,191.5
14667,28.8979,40.9901,297.2,0.0,205.5
14668,28.8970,40.9989,284.0,0.0,171.0
14669,28.9007,40.9972,348.4,0.0,192.5
14670,28.8970,40.9989,284.0,0.0,170.5
14671,28.8980,40.9900,297.3,0.0,205.5
14672,28.8969,40.9965,292.6,0.0,167.0
14673,28.8969,40.9988,283.3,0.0,170.0
14674,28.9006,40.9972,346.7,0.0,192.0
14675,28.8982,40.9900,298.9,0.0,205.5
14676,28.8968,40.9987,283.2,0.0,169.5
14677,28.9098,41.0235,304.0,0.0,80.5
14678,28.8971,40.9964,294.4,0.0,168.0
14679,28.8982,40.9965,306.5,0.0,179.0
14680,28.8948,40.9980,279.5,0.0,158.0
14681,28.8968,40.9986,283.5,0.0,169.5
14682,28.8983,40.9899,300.0,0.0,214.5
14683,28.9008,40.9972,350.0,0.0,192.5
14684,28.8968,40.9986,283.5,0.0,169.5
14685,28.8949,40.9981,279.1,0.0,158.5
14686,28.8983,40.9965,307.4,0.0,179.5
14687,28.8985,40.9900,300.0,0.0,214.5
14688,28.8967,40.9985,283.7,0.0,169.0
14689,28.8950,40.9980,280.7,0.0,158.5
14690,28.8982,40.9964,306.3,0.0,179.5
14691,28.8991,40.9897,301.2,0.0,214.0
14692,28.8967,40.9984,284.4,0.0,168.5
14693,28.8966,40.9984,284.2,0.0,168.0
14694,28.9100,41.0236,306.7,0.0,81.0
14695,28.9009,40.9971,353.2,0.0,193.0
14696,28.8983,40.9963,307.3,0.0,179.5
14697,28.9008,40.9969,350.6,0.0,192.5
14698,28.8965,40.9982,284.8,0.0,168.5
14699,28.8982,40.9963,306.5,0.0,179.5
14700,28.8966,40.9981,285.6,0.0,169.0
14701,28.8953,40.9981,280.5,0.0,159.5
14702,28.9128,41.0060,316.1,0.0,169.5
14703,28.9103,41.0238,309.0,0.0,70.5
14704,28.9007,40.9969,349.1,0.0,192.5
14705,28.8980,40.9963,304.6,0.0,179.0
14706,28.8967,40.9983,285.0,0.0,169.5
14707,28.8979,40.9963,303.5,0.0,178.5
14708,28.9005,40.9968,343.8,0.0,191.5
14709,28.8942,40.9900,282.2,0.0,187.5
14710,28.8967,40.9983,285.0,0.0,169.5
14711,28.8941,40.9899,282.0,0.0,187.5
14712,28.9098,41.0237,303.8,0.0,69.5
14713,28.8968,40.9984,284.5,0.0,170.0
14714,28.9003,40.9969,340.6,0.0,191.0
14715,28.8963,40.9983,283.3,0.0,167.5
14716,28.8964,40.9984,283.4,0.0,168.0
14717,28.9002,40.9969,337.5,0.0,190.5
14718,28.8961,40.9893,296.5,0.0,206.5
14719,28.8978,40.9965,302.4,0.0,170.0
14720,28.9126,41.0072,304.7,0.0,173.5
14721,28.9106,41.0239,310.5,0.0,71.0
14722,28.8965,40.9985,283.3,0.0,168.0
14723,28.8965,40.9986,282.6,0.0,168.5
14724,28.9001,40.9969,334.6,0.0,190.0
14725,28.9123,41.0074,305.1,0.0,174.5
14726,28.8961,40.9894,296.3,0.0,206.0
14727,28.8967,40.9988,282.4,0.0,170.0
14728,28.8969,40.9963,293.1,0.0,167.5
14729,28.8966,40.9988,281.8,0.0,169.5
14730,28.9102,41.0240,309.1,0.0,70.5
14731,28.8961,40.9894,296.3,0.0,206.0
14732,28.8966,40.9989,281.5,0.0,169.5
14733,28.8969,40.9962,293.5,0.0,167.5
14734,28.8960,40.9895,296.0,0.0,206.0
14735,28.8965,40.9990,280.6,0.0,169.5
14736,28.8999,40.9969,329.2,0.0,189.0
14737,28.9128,41.0076,300.0,0.0,174.5
14738,28.8964,40.9990,280.1,0.0,169.5
14739,28.9098,41.0240,303.6,0.0,70.5
14740,28.8941,40.9897,282.3,0.0,187.0
14741,28.8974,40.9995,287.6,0.0,174.0
14742,28.8965,40.9988,281.7,0.0,169.0
14743,28.8999,40.9969,329.2,0.0,189.0
14744,28.8964,40.9986,282.4,0.0,168.0
14745,28.8968,40.9962,292.7,0.0,167.5
14746,28.8963,40.9985,282.5,0.0,167.5
14747,28.9024,41.0027,322.1,0.0,204.0
14748,28.8961,40.9895,296.5,0.0,206.5
14749,28.8961,40.9897,296.1,0.0,200.0
14750,28.8998,40.9968,325.8,0.0,189.0
14751,28.8968,40.9961,293.0,0.0,175.0
14752,28.8961,40.9985,281.6,0.0,167.0
14753,28.8962,40.9986,281.6,0.0,168.0
14754,28.8960,40.9898,295.4,0.0,199.5
14755,28.8997,40.9968,323.3,0.0,188.0
14756,28.9049,41.0025,325.3,0.0,205.5
14757,28.8963,40.9987,281.6,0.0,168.5
14758,28.8979,40.9967,303.5,0.0,170.0
14759,28.9025,41.0056,318.4,0.0,181.0
14760,28.8960,40.9901,295.0,0.0,199.5
14761,28.8964,40.9988,281.1,0.0,169.0
14762,28.9025,41.0057,317.6,0.0,181.0
14763,28.9025,41.0058,316.4,0.0,181.0
14764,28.9043,41.0004,340.1,0.0,207.0
14765,28.8996,40.9967,320.5,0.0,188.0
14766,28.8944,40.9992,267.8,0.0,158.5
14767,28.8952,40.9981,280.1,0.0,159.5
14768,28.9006,40.9967,343.0,0.0,192.5
14769,28.9105,41.0313,327.1,0.0,58.0
14770,28.8946,40.9874,297.5,0.0,201.0
14771,28.8944,40.9990,269.3,0.0,158.5
14772,28.8977,40.9881,305.6,0.0,215.0
14773,28.9007,40.9968,347.0,0.0,192.5
14774,28.8956,40.9873,304.9,0.0,214.5
14775,28.9072,41.0117,321.9,0.0,151.5
14776,28.8985,40.9960,310.4,0.0,185.0
14777,28.8958,40.9872,305.4,0.0,215.0
14778,28.8966,40.9966,290.2,0.0,166.0
14779,28.8957,40.9871,306.0,0.0,214.5
14780,28.9139,41.0067,304.9,0.0,169.5
14781,28.8965,40.9966,289.4,0.0,166.0
14782,28.8967,41.0000,280.6,0.0,173.5
14783,28.8983,40.9883,303.4,0.0,215.0
14784,28.8955,40.9984,278.2,0.0,165.5
14785,28.8973,40.9958,297.4,0.0,177.5
14786,28.9025,41.0077,287.0,0.0,171.5
14787,28.8967,41.0001,280.4,0.0,174.0
14788,28.9025,41.0077,287.0,0.0,159.0
14789,28.9002,41.0040,290.7,0.0,188.5
14790,28.8962,40.9901,295.9,0.0,200.5
14791,28.8971,40.9889,299.8,0.0,213.5
14792,28.8948,40.9895,284.4,0.0,202.0
14793,28.8971,40.9890,299.4,0.0,213.5
14794,28.8963,40.9900,296.6,0.0,200.5
14795,28.8947,40.9895,283.7,0.0,201.5
14796,28.8946,40.9896,283.1,0.0,200.0
14797,28.8971,40.9891,299.0,0.0,213.5
14798,28.9189,41.0255,314.3,0.0,82.5
14799,28.8982,40.9891,302.0,0.0,215.5
14800,28.8982,40.9983,300.9,0.0,173.5
14801,28.8954,41.0012,287.6,0.0,163.0
14802,28.8963,40.9900,296.6,0.0,200.5
14803,28.8970,40.9891,298.7,0.0,213.0
14804,28.8947,40.9899,283.7,0.0,189.5
14805,28.8964,40.9898,297.0,0.0,200.5
14806,28.8980,40.9887,302.9,0.0,215.5
14807,28.8966,40.9882,304.2,0.0,212.0
14808,28.8957,41.0021,283.0,0.0,171.0
14809,28.8993,41.0033,284.2,0.0,182.5
14810,28.8972,40.9875,306.3,0.0,212.0
14811,28.8963,41.0006,280.4,0.0,172.5
14812,28.9136,41.0255,308.2,0.0,74.0
14813,28.9089,40.9954,309.4,0.0,220.0
14814,28.8997,41.0026,300.3,0.0,193.0
14815,28.8979,40.9871,306.0,0.0,222.0
14816,28.9068,40.9920,302.7,0.0,229.0
14817,28.9069,41.0236,319.1,0.0,67.0
14818,28.9069,41.0232,315.5,0.0,67.5
14819,28.8997,41.0025,302.4,0.0,193.0
14820,28.8978,40.9870,305.6,0.0,221.5
14821,28.8997,41.0025,302.4,0.0,192.5
14822,28.9025,41.0059,315.3,0.0,181.0
14823,28.8980,40.9967,304.4,0.0,170.5
14824,28.9025,41.0060,314.4,0.0,181.5
14825,28.9025,41.0060,314.4,0.0,181.5
14826,28.8983,40.9968,307.2,0.0,178.5
14827,28.8998,40.9967,325.1,0.0,189.0
14828,28.8962,40.9989,280.0,0.0,168.5
14829,28.9059,41.0027,332.9,0.0,203.5
14830,28.9025,41.0061,312.6,0.0,181.0
14831,28.9080,41.0011,340.8,0.0,198.5
14832,28.8962,40.9988,280.7,0.0,168.0
14833,28.9025,41.0062,311.4,0.0,181.0
14834,28.8960,40.9986,280.7,0.0,167.5
14835,28.9025,41.0062,311.4,0.0,181.0
14836,28.9063,41.0003,341.7,0.0,209.5
14837,28.8982,40.9961,306.6,0.0,180.0
14838,28.9070,41.0013,348.8,0.0,201.0
14839,28.8982,40.9961,306.6,0.0,180.0
14840,28.8996,40.9966,320.2,0.0,188.0
14841,28.8981,40.9960,305.3,0.0,180.0
14842,28.8974,40.9883,305.0,0.0,214.0
14843,28.8975,40.9882,305.5,0.0,214.5
14844,28.8980,40.9960,304.6,0.0,179.5
14845,28.8975,40.9881,306.1,0.0,214.5
14846,28.9055,41.0039,334.6,0.0,194.5
14847,28.9102,41.0317,334.7,0.0,59.0
14848,28.9111,41.0005,316.9,0.0,202.0
14849,28.9097,41.0004,322.6,0.0,204.0
14850,28.9131,41.0038,339.2,0.0,183.5
14851,28.9110,41.0006,316.8,0.0,202.0
14852,28.9135,41.0036,336.2,0.0,182.5
14853,28.9044,40.9905,313.3,0.0,222.5
14854,28.9097,41.0005,322.2,0.0,204.0
14855,28.9134,41.0036,337.0,0.0,182.5
14856,28.9109,41.0007,316.1,0.0,202.0
14857,28.9132,41.0038,339.7,0.0,183.0
14858,28.9109,41.0009,314.6,0.0,202.5
14859,28.9133,41.0036,337.7,0.0,182.5
14860,28.9133,41.0039,338.0,0.0,183.0
14861,28.9132,41.0036,338.3,0.0,183.0
14862,28.9109,41.0010,313.7,0.0,202.5
14863,28.9133,41.0040,337.0,0.0,183.0
14864,28.9106,41.0015,310.9,0.0,194.5
14865,28.9105,41.0017,313.2,0.0,195.0
14866,28.8948,40.9915,284.5,0.0,186.5
14867,28.9120,41.0053,324.5,0.0,185.5
14868,28.9136,41.0047,328.0,0.0,182.5
14869,28.9135,41.0047,328.7,0.0,182.5
14870,28.9122,41.0054,323.8,0.0,185.0
14871,28.9138,40.9978,298.8,0.0,202.5
14872,28.9156,41.0000,311.6,0.0,193.5
14873,28.9155,41.0014,289.7,0.0,11.0
14874,28.9156,40.9998,314.8,0.0,193.0
14875,28.8999,40.9905,300.6,0.0,215.0
14876,28.9026,40.9894,310.6,0.0,220.0
14877,28.9145,41.0005,305.9,0.0,195.5
14878,28.9089,40.9969,318.1,0.0,210.5
14879,28.8998,40.9907,301.1,0.0,215.0
14880,28.9026,40.9894,310.6,0.0,220.0
14881,28.9146,41.0005,305.7,0.0,195.5
14882,28.9120,40.9971,310.1,0.0,201.0
14883,28.8999,40.9908,301.3,0.0,215.5
14884,28.8998,40.9903,300.7,0.0,214.5
14885,28.9021,40.9894,310.2,0.0,220.5
14886,28.9147,41.0003,308.1,0.0,195.0
14887,28.8998,40.9905,300.6,0.0,215.0
14888,28.8994,40.9897,301.8,0.0,213.5
14889,28.8993,40.9894,302.4,0.0,215.0
14890,28.9026,40.9897,310.9,0.0,221.0
14891,28.8996,40.9903,300.4,0.0,214.5
14892,28.9027,40.9897,311.5,0.0,221.0
14893,28.8996,40.9902,300.6,0.0,214.5
14894,28.9026,40.9896,310.9,0.0,220.5
14895,28.8995,40.9901,300.6,0.0,214.5
14896,28.8995,40.9900,301.2,0.0,214.0
14897,28.9027,40.9895,310.8,0.0,220.5
14898,28.8994,40.9899,301.3,0.0,214.0
14899,28.9154,41.0011,295.2,0.0,191.5
14900,28.8998,40.9913,302.4,0.0,216.0
14901,28.9018,40.9899,307.3,0.0,221.0
14902,28.9002,40.9909,301.6,0.0,215.5
14903,28.9018,40.9901,306.6,0.0,221.5
14904,28.9020,40.9848,303.7,0.0,226.5
14905,28.9020,40.9847,302.5,0.0,226.0
14906,28.9017,40.9900,306.4,0.0,221.5
14907,28.9021,40.9846,300.4,0.0,226.0
14908,28.9107,40.9992,329.1,0.0,201.5
14909,28.9021,40.9847,301.8,0.0,226.0
14910,28.9022,40.9847,301.3,0.0,226.0
14911,28.8975,40.9880,306.6,0.0,214.5
14912,28.8974,40.9879,307.0,0.0,214.0
14913,28.9116,41.0095,335.2,0.0,165.0
14914,28.8975,40.9879,306.7,0.0,214.5
14915,28.9112,41.0002,319.1,0.0,202.0
14916,28.8976,40.9880,306.3,0.0,214.5
14917,28.8995,40.9967,318.3,0.0,187.5
14918,28.8978,40.9879,305.8,0.0,215.0
14919,28.9061,41.0057,332.6,0.0,181.0
14920,28.9102,41.0314,329.8,0.0,58.5
14921,28.8977,40.9961,301.8,0.0,178.0
14922,28.8994,40.9966,316.1,0.0,187.5
14923,28.8976,40.9961,300.6,0.0,177.5
14924,28.9060,41.0057,333.6,0.0,181.5
14925,28.8993,40.9966,314.2,0.0,187.0
14926,28.9061,41.0056,333.0,0.0,181.0
14927,28.8994,40.9965,316.0,0.0,188.0
14928,28.8977,40.9963,301.6,0.0,177.5
14929,28.9092,41.0220,318.9,0.0,3.5
14930,28.8979,40.9879,305.9,0.0,215.0
14931,28.8977,40.9962,301.7,0.0,177.5
14932,28.8996,40.9964,319.2,0.0,188.5
14933,28.8978,40.9880,306.0,0.0,215.5
14934,28.8978,40.9962,302.5,0.0,178.0
14935,28.8977,40.9881,305.6,0.0,215.0
14936,28.8997,40.9964,321.0,0.0,189.5
14937,28.8979,40.9962,303.7,0.0,178.5
14938,28.9103,41.0312,326.7,0.0,58.0
14939,28.8999,40.9964,324.5,0.0,189.5
14940,28.8999,40.9965,325.5,0.0,190.0
14941,28.9141,41.0013,298.8,0.0,11.5
14942,28.8998,40.9966,324.5,0.0,189.5
14943,28.8951,40.9868,309.5,0.0,212.0
14944,28.8951,40.9869,307.9,0.0,212.5
14945,28.9000,40.9966,328.8,0.0,190.0
14946,28.9140,41.0016,299.3,0.0,12.5
14947,28.9101,41.0227,306.6,0.0,81.5
14948,28.9000,40.9967,329.8,0.0,190.0
14949,28.8951,40.9870,306.3,0.0,212.5
14950,28.8951,40.9871,304.7,0.0,213.0
14951,28.9003,40.9968,339.2,0.0,191.0
14952,28.8951,40.9872,303.0,0.0,213.0
14953,28.9084,41.0063,331.4,0.0,180.0
14954,28.8949,40.9873,300.3,0.0,213.0
14955,28.8949,40.9874,299.3,0.0,213.0
14956,28.9148,41.0013,294.6,0.0,11.5
14957,28.8949,40.9875,298.4,0.0,201.5
14958,28.8949,40.9990,270.4,0.0,159.0
14959,28.9004,40.9967,340.3,0.0,191.5
14960,28.9089,41.0070,322.6,0.0,180.0
14961,28.8948,40.9875,297.7,0.0,201.0
14962,28.8948,40.9992,268.5,0.0,159.5
14963,28.9005,40.9967,341.5,0.0,192.0
14964,28.8948,40.9992,268.5,0.0,159.5
14965,28.8946,40.9875,296.1,0.0,201.0
14966,28.9094,41.0013,321.0,0.0,195.0
14967,28.8945,40.9991,268.4,0.0,159.0
14968,28.9006,40.9966,340.6,0.0,192.0
14969,28.8946,40.9875,296.1,0.0,201.0
14970,28.8952,40.9982,279.2,0.0,159.5
14971,28.8942,40.9992,267.9,0.0,158.5
14972,28.8947,40.9873,299.3,0.0,212.0
14973,28.9095,41.0062,330.4,0.0,178.5
14974,28.9102,41.0232,306.8,0.0,80.0
14975,28.8978,40.9882,304.9,0.0,215.5
14976,28.8941,40.9991,268.4,0.0,158.0
14977,28.8951,40.9983,277.6,0.0,159.5
14978,28.9144,41.0017,298.3,0.0,12.0
14979,28.8948,40.9873,300.0,0.0,212.5
14980,28.9096,41.0012,319.6,0.0,194.5
14981,28.8941,40.9990,268.6,0.0,158.0
14982,28.8978,40.9883,304.6,0.0,215.0
14983,28.9097,41.0232,304.7,0.0,79.5
14984,28.8941,40.9989,269.3,0.0,158.0
14985,28.8949,40.9872,301.8,0.0,212.5
14986,28.8951,40.9985,275.5,0.0,160.0
14987,28.8976,40.9883,304.9,0.0,215.0
14988,28.8942,40.9989,269.7,0.0,157.5
14989,28.9079,41.0067,328.4,0.0,181.0
14990,28.8949,40.9871,303.3,0.0,212.5
14991,28.8950,40.9984,276.4,0.0,160.0
14992,28.9054,41.0009,337.7,0.0,206.5
14993,28.8941,40.9988,270.1,0.0,157.5
14994,28.8975,40.9883,304.9,0.0,214.5
14995,28.8950,40.9870,305.6,0.0,212.0
14996,28.8942,40.9987,271.1,0.0,157.5
14997,28.8949,40.9984,276.1,0.0,159.0
14998,28.9079,41.0070,324.8,0.0,181.0
14999,28.8943,40.9988,270.6,0.0,158.0
15000,28.8950,40.9869,307.1,0.0,212.0
15001,28.9110,41.0319,331.4,0.0,59.5
15002,28.8977,40.9877,306.4,0.0,214.5
15003,28.8944,40.9988,271.0,0.0,158.0
15004,28.8949,40.9983,277.0,0.0,159.0
15005,28.8952,40.9874,302.2,0.0,213.5
15006,28.8947,40.9989,270.6,0.0,158.5
15007,28.8979,40.9877,305.8,0.0,214.5
15008,28.9077,41.0070,325.3,0.0,180.5
15009,28.8951,40.9873,302.1,0.0,213.5
15010,28.8980,40.9876,305.7,0.0,214.0
15011,28.8947,40.9994,268.9,0.0,159.5
15012,28.8948,40.9983,277.0,0.0,158.5
15013,28.8952,40.9875,301.7,0.0,206.5
15014,28.8945,40.9995,269.7,0.0,159.0
15015,28.9153,41.0010,297.2,0.0,196.5
15016,28.8954,40.9875,303.4,0.0,207.0
15017,28.8951,40.9874,301.2,0.0,206.0
15018,28.8949,40.9982,278.2,0.0,158.5
15019,28.8968,41.0019,275.9,0.0,178.0
15020,28.8981,40.9878,305.3,0.0,214.5
15021,28.8954,40.9874,304.3,0.0,214.5
15022,28.9065,40.9879,303.7,0.0,227.5
15023,28.8943,40.9994,268.4,0.0,158.5
15024,28.8948,40.9981,278.7,0.0,158.5
15025,28.8969,41.0020,275.8,0.0,178.0
15026,28.8944,40.9994,268.4,0.0,159.0
15027,28.8979,40.9878,305.7,0.0,214.5
15028,28.8957,40.9874,304.0,0.0,207.5
15029,28.9064,40.9879,302.7,0.0,227.0
15030,28.8946,40.9994,268.8,0.0,159.0
15031,28.8947,40.9982,277.4,0.0,158.5
15032,28.8957,40.9873,304.8,0.0,215.0
15033,28.8978,40.9878,306.0,0.0,215.0
15034,28.8946,40.9996,271.0,0.0,159.0
15035,28.8970,41.0022,275.7,0.0,178.0
15036,28.9061,40.9877,300.6,0.0,226.5
15037,28.8954,40.9872,305.6,0.0,213.5
15038,28.8946,40.9997,271.9,0.0,159.0
15039,28.8975,40.9877,306.8,0.0,214.0
15040,28.8970,41.0023,275.3,0.0,178.0
15041,28.8981,40.9962,305.4,0.0,179.0
15042,28.8953,40.9870,307.3,0.0,213.0
15043,28.8946,40.9982,277.0,0.0,158.0
15044,28.9060,40.9878,300.5,0.0,226.5
15045,28.8946,40.9998,272.8,0.0,159.0
15046,28.8983,40.9877,304.8,0.0,221.0
15047,28.8970,41.0024,274.9,0.0,177.5
15048,28.8982,40.9962,306.3,0.0,179.5
15049,28.8953,40.9869,309.3,0.0,213.0
15050,28.9054,40.9876,297.3,0.0,225.0
15051,28.8946,40.9999,273.7,0.0,159.0
15052,28.8971,41.0025,275.0,0.0,178.0
15053,28.8953,40.9868,310.9,0.0,212.5
15054,28.8983,40.9875,305.3,0.0,220.5
15055,28.8946,41.0000,274.8,0.0,158.5
